,name,params,length,output_type_mat,parse_time,states,trans,precomp_time_mat,prob,sample_time,output_type_add,parsetime,vars_per_state,add_size,precomp_time_add,trace_time,setup_time,sample_time_sim
208,crowds,TotalRuns_4_CrowdSize_10,8,numeric,,30070,,,,,segfault,,,,,,151.023581,
209,crowds,TotalRuns_4_CrowdSize_10,12,,,30070,,,,,segfault,,,,,,,
210,crowds,TotalRuns_4_CrowdSize_10,15,ok,721.650907,30070,70110,,0.00948538864,3.365244,,,,,,,,
211,crowds,TotalRuns_4_CrowdSize_10,16,ok,718.789124,30070,70110,3494.862479,0.00948538864,3.861781,segfault,,,,,,151.951084,33.92926764674979
212,crowds,TotalRuns_4_CrowdSize_10,24,,,30070,,,,,segfault,,,,,,,
213,crowds,TotalRuns_4_CrowdSize_10,31,ok,727.701074,30070,70110,,0.032075580195317,7.012444,,,,,,,,
214,crowds,TotalRuns_4_CrowdSize_10,32,ok,729.863597,30070,70110,4159.524989,0.0329611763691938,8.271448,segfault,,,,,,152.903245,3.816797
215,crowds,TotalRuns_4_CrowdSize_10,48,ok,1225.757608,30070,70110,,0.0539986336319258,11.720972,segfault,,,,,,,
216,crowds,TotalRuns_4_CrowdSize_10,63,ok,704.745549,30070,70110,,0.0629658953555752,16.557039,,,,,,,,
217,crowds,TotalRuns_4_CrowdSize_10,64,ok,760.271877,30070,70110,5887.585969,0.0634339107202056,22.551045,segfault,,,,,,150.989731,4.41653
218,crowds,TotalRuns_4_CrowdSize_10,96,ok,733.238711,30070,70110,,0.06760315316138,24.213143,segfault,,,,,,,
219,crowds,TotalRuns_4_CrowdSize_10,127,ok,730.058331,30070,70110,,0.0679601761097289,31.520156,,,,,,,,
220,crowds,TotalRuns_4_CrowdSize_10,128,ok,721.238173,30070,70110,5376.650962,0.067960838904663,41.863477,segfault,,,,,,152.33803,8.050857
221,crowds,TotalRuns_4_CrowdSize_15,8,overflow,,119800,,,,,segfault,,,,,,525.228729,
222,crowds,TotalRuns_4_CrowdSize_15,12,,,119800,,,,,segfault,,,,,,,
223,crowds,TotalRuns_4_CrowdSize_15,15,overflow,,119800,,,,,,,,,,,,
224,crowds,TotalRuns_4_CrowdSize_15,16,overflow,,119800,,,,,ok,3938.680988,78,11420,75652.84513,28.819198,531.670128,
225,crowds,TotalRuns_4_CrowdSize_15,24,,,119800,,,,,ok,3936.762248,78,11420,75218.834139,56.274618,,
226,crowds,TotalRuns_4_CrowdSize_15,31,overflow,,119800,,,,,,,,,,,,
227,crowds,TotalRuns_4_CrowdSize_15,32,overflow,,119800,,,,,segfault,,,,,,533.907746,4.458121
228,crowds,TotalRuns_4_CrowdSize_15,48,overflow,,119800,,,,,ok,3933.207837,78,11420,383774.874307,1732.784411,,
229,crowds,TotalRuns_4_CrowdSize_15,63,overflow,,119800,,,,,,,,,,,,
230,crowds,TotalRuns_4_CrowdSize_15,64,overflow,,119800,,,,,segfault,,,,,,530.266938,4.011203
231,crowds,TotalRuns_4_CrowdSize_15,96,overflow,,119800,,,,,ok,3737.933547,78,11422,669557.681589,758.464207,,
232,crowds,TotalRuns_4_CrowdSize_15,127,overflow,,119800,,,,,,,,,,,,
233,crowds,TotalRuns_4_CrowdSize_15,128,overflow,,119800,,,,,segfault,,,,,,544.07742,7.658406
234,crowds,TotalRuns_4_CrowdSize_20,8,overflow,,333455,,,,,segfault,,,,,,1470.712949,
235,crowds,TotalRuns_4_CrowdSize_20,12,,,333455,,,,,ok,9953.169276,78,17434,57706.067295,23.19026,,
236,crowds,TotalRuns_4_CrowdSize_20,15,overflow,,333455,,,,,,,,,,,,
237,crowds,TotalRuns_4_CrowdSize_20,16,overflow,,333455,,,,,segfault,,,,,,1480.920874,
238,crowds,TotalRuns_4_CrowdSize_20,24,,,333455,,,,,ok,10233.322357,78,17435,134934.200981,60.640682,,
239,crowds,TotalRuns_4_CrowdSize_20,31,overflow,,333455,,,,,,,,,,,,
240,crowds,TotalRuns_4_CrowdSize_20,32,overflow,,333455,,,,,ok,10203.231481,78,17434,640146.939696,390.180966,1568.341727,4.508
241,crowds,TotalRuns_4_CrowdSize_20,48,overflow,,333455,,,,,ok,9908.361672,78,17434,1085114.133015,3226.550479,,
242,crowds,TotalRuns_4_CrowdSize_20,63,overflow,,333455,,,,,,,,,,,,
243,crowds,TotalRuns_4_CrowdSize_20,64,overflow,,333455,,,,,ok,10074.548376,78,17435,4660809.077151,6170.523402,1471.809529,5.163011
244,crowds,TotalRuns_4_CrowdSize_20,96,overflow,,333455,,,,,timeout,,,,,,,
245,crowds,TotalRuns_4_CrowdSize_20,127,overflow,,333455,,,,,,,,,,,,
246,crowds,TotalRuns_4_CrowdSize_20,128,overflow,,333455,,,,,,,,,,,1471.706229,8.59598
247,crowds,TotalRuns_4_CrowdSize_5,8,numeric,,3515,,,,,,,,,,,49.016504,
248,crowds,TotalRuns_4_CrowdSize_5,15,ok,88.860678,3515,6035,,0.01068977728,3.058192,,,,,,,,
249,crowds,TotalRuns_4_CrowdSize_5,16,ok,124.388816,3515,6035,502.142913,0.01068977728,3.823176,,,,,,,48.523152,6.372735
250,crowds,TotalRuns_4_CrowdSize_5,31,ok,62.913486,3515,6035,,0.0399934655539865,6.35005,,,,,,,,
251,crowds,TotalRuns_4_CrowdSize_5,32,ok,74.525806,3515,6035,291.694588,0.0413812941904654,7.047591,,,,,,,49.60955,3.021244
252,crowds,TotalRuns_4_CrowdSize_5,48,ok,80.249552,3515,6035,,0.0717403086240146,9.994207,,,,,,,,
253,crowds,TotalRuns_4_CrowdSize_5,63,ok,77.682892,3515,6035,,0.0866181575587332,13.124632,,,,,,,,
254,crowds,TotalRuns_4_CrowdSize_5,64,ok,130.423143,3515,6035,567.862428,0.0874664354071259,14.104476,,,,,,,48.786687,3.032019
255,crowds,TotalRuns_4_CrowdSize_5,96,ok,62.55281,3515,6035,,0.0953586672496006,20.140402,,,,,,,,
256,crowds,TotalRuns_4_CrowdSize_5,127,ok,61.272019,3515,6035,,0.0961364855683808,27.436851,,,,,,,,
257,crowds,TotalRuns_4_CrowdSize_5,128,ok,62.645813,3515,6035,310.086063,0.096137864582506,27.49096,,,,,,,47.449039,5.834573
258,crowds,TotalRuns_5_CrowdSize_10,8,overflow,,111294,,,,,,,,,,,464.890019,
259,crowds,TotalRuns_5_CrowdSize_10,15,overflow,,111294,,,,,,,,,,,,
260,crowds,TotalRuns_5_CrowdSize_10,16,overflow,,111294,,,,,,,,,,,468.448105,
261,crowds,TotalRuns_5_CrowdSize_10,31,overflow,,111294,,,,,,,,,,,,
262,crowds,TotalRuns_5_CrowdSize_10,32,overflow,,111294,,,,,,,,,,,459.082422,4.188867
263,crowds,TotalRuns_5_CrowdSize_10,48,overflow,,111294,,,,,,,,,,,,
264,crowds,TotalRuns_5_CrowdSize_10,63,overflow,,111294,,,,,,,,,,,,
265,crowds,TotalRuns_5_CrowdSize_10,64,overflow,,111294,,,,,,,,,,,459.808082,3.141023
266,crowds,TotalRuns_5_CrowdSize_10,96,overflow,,111294,,,,,,,,,,,,
267,crowds,TotalRuns_5_CrowdSize_10,127,overflow,,111294,,,,,,,,,,,,
268,crowds,TotalRuns_5_CrowdSize_10,128,overflow,,111294,,,,,,,,,,,463.19232,5.431252
269,crowds,TotalRuns_5_CrowdSize_15,8,overflow,,592060,,,,,,,,,,,2537.988201,
270,crowds,TotalRuns_5_CrowdSize_15,15,overflow,,592060,,,,,,,,,,,,
271,crowds,TotalRuns_5_CrowdSize_15,16,overflow,,592060,,,,,,,,,,,2602.090568,
272,crowds,TotalRuns_5_CrowdSize_15,31,overflow,,592060,,,,,,,,,,,,
273,crowds,TotalRuns_5_CrowdSize_15,32,overflow,,592060,,,,,,,,,,,2558.532635,4.159027
274,crowds,TotalRuns_5_CrowdSize_15,48,overflow,,592060,,,,,,,,,,,,
275,crowds,TotalRuns_5_CrowdSize_15,63,overflow,,592060,,,,,,,,,,,,
276,crowds,TotalRuns_5_CrowdSize_15,64,overflow,,592060,,,,,,,,,,,2551.923577,3.364227
277,crowds,TotalRuns_5_CrowdSize_15,96,overflow,,592060,,,,,,,,,,,,
278,crowds,TotalRuns_5_CrowdSize_15,127,overflow,,592060,,,,,,,,,,,,
279,crowds,TotalRuns_5_CrowdSize_15,128,overflow,,592060,,,,,,,,,,,2531.448886,6.039011
280,crowds,TotalRuns_5_CrowdSize_20,8,overflow,,2061951,,,,,,,,,,,9622.580601,
281,crowds,TotalRuns_5_CrowdSize_20,15,overflow,,2061951,,,,,,,,,,,,
282,crowds,TotalRuns_5_CrowdSize_20,16,overflow,,2061951,,,,,,,,,,,9391.083078,
283,crowds,TotalRuns_5_CrowdSize_20,31,overflow,,2061951,,,,,,,,,,,,
284,crowds,TotalRuns_5_CrowdSize_20,32,overflow,,2061951,,,,,,,,,,,9500.065203,4.416438
285,crowds,TotalRuns_5_CrowdSize_20,48,overflow,,2061951,,,,,,,,,,,,
286,crowds,TotalRuns_5_CrowdSize_20,63,overflow,,2061951,,,,,,,,,,,,
287,crowds,TotalRuns_5_CrowdSize_20,64,overflow,,2061951,,,,,,,,,,,9579.169666,3.596875
288,crowds,TotalRuns_5_CrowdSize_20,96,overflow,,2061951,,,,,,,,,,,,
289,crowds,TotalRuns_5_CrowdSize_20,127,overflow,,2061951,,,,,,,,,,,,
290,crowds,TotalRuns_5_CrowdSize_20,128,overflow,,2061951,,,,,,,,,,,9159.454266,5.780689
291,crowds,TotalRuns_5_CrowdSize_5,8,numeric,,8653,,,,,,,,,,,66.776786,
292,crowds,TotalRuns_5_CrowdSize_5,15,ok,157.72406,8653,14953,,0.01068977728,3.152151,,,,,,,,
293,crowds,TotalRuns_5_CrowdSize_5,16,ok,152.902876,8653,14953,739.190778,0.01068977728,3.720043,,,,,,,65.909227,6.134719
294,crowds,TotalRuns_5_CrowdSize_5,31,ok,154.71047,8653,14953,,0.0399934655539865,6.664809,,,,,,,,
295,crowds,TotalRuns_5_CrowdSize_5,32,ok,230.345695,8653,14953,922.139014,0.041580326880435,7.12132,,,,,,,67.45639,3.026522
296,crowds,TotalRuns_5_CrowdSize_5,48,ok,155.629071,8653,14953,,0.0815673885019219,10.48995,,,,,,,,
297,crowds,TotalRuns_5_CrowdSize_5,63,ok,156.536742,8653,14953,,0.1130466087165123,14.134138,,,,,,,,
298,crowds,TotalRuns_5_CrowdSize_5,64,ok,157.662713,8653,14953,1015.626479,0.1151446433758046,14.987714,,,,,,,66.627311,2.10813
299,crowds,TotalRuns_5_CrowdSize_5,96,ok,158.625558,8653,14953,,0.141360420338784,21.606052,,,,,,,,
300,crowds,TotalRuns_5_CrowdSize_5,127,ok,154.194703,8653,14953,,0.1453506692648643,28.59156,,,,,,,,
301,crowds,TotalRuns_5_CrowdSize_5,128,ok,156.027478,8653,14953,1019.920918,0.1453892168382967,30.596016,,,,,,,65.831705,3.900135
302,crowds,TotalRuns_6_CrowdSize_10,8,overflow,,352535,,,,,,,,,,,1431.554074,
303,crowds,TotalRuns_6_CrowdSize_10,15,overflow,,352535,,,,,,,,,,,,
304,crowds,TotalRuns_6_CrowdSize_10,16,overflow,,352535,,,,,,,,,,,1401.591938,
305,crowds,TotalRuns_6_CrowdSize_10,31,overflow,,352535,,,,,,,,,,,,
306,crowds,TotalRuns_6_CrowdSize_10,32,overflow,,352535,,,,,,,,,,,1403.414452,3.82008
307,crowds,TotalRuns_6_CrowdSize_10,48,overflow,,352535,,,,,,,,,,,,
308,crowds,TotalRuns_6_CrowdSize_10,63,overflow,,352535,,,,,,,,,,,,
309,crowds,TotalRuns_6_CrowdSize_10,64,overflow,,352535,,,,,,,,,,,1435.021299,2.619462
310,crowds,TotalRuns_6_CrowdSize_10,96,overflow,,352535,,,,,,,,,,,,
311,crowds,TotalRuns_6_CrowdSize_10,127,overflow,,352535,,,,,,,,,,,,
312,crowds,TotalRuns_6_CrowdSize_10,128,overflow,,352535,,,,,,,,,,,1426.409099,3.535833
313,crowds,TotalRuns_6_CrowdSize_15,8,overflow,,2464168,,,,,,,,,,,10621.917158,
314,crowds,TotalRuns_6_CrowdSize_15,15,overflow,,2464168,,,,,,,,,,,,
315,crowds,TotalRuns_6_CrowdSize_15,16,overflow,,2464168,,,,,,,,,,,10523.816907,
316,crowds,TotalRuns_6_CrowdSize_15,31,overflow,,2464168,,,,,,,,,,,,
317,crowds,TotalRuns_6_CrowdSize_15,32,overflow,,2464168,,,,,,,,,,,10567.979637,4.60139
318,crowds,TotalRuns_6_CrowdSize_15,48,overflow,,2464168,,,,,,,,,,,,
319,crowds,TotalRuns_6_CrowdSize_15,63,overflow,,2464168,,,,,,,,,,,,
320,crowds,TotalRuns_6_CrowdSize_15,64,overflow,,2464168,,,,,,,,,,,10482.168169,3.079643
321,crowds,TotalRuns_6_CrowdSize_15,96,overflow,,2464168,,,,,,,,,,,,
322,crowds,TotalRuns_6_CrowdSize_15,127,overflow,,2464168,,,,,,,,,,,,
323,crowds,TotalRuns_6_CrowdSize_15,128,overflow,,2464168,,,,,,,,,,,10845.338837,3.743626
324,crowds,TotalRuns_6_CrowdSize_20,8,overflow,,10633591,,,,,,,,,,,48430.243289,
325,crowds,TotalRuns_6_CrowdSize_20,15,overflow,,10633591,,,,,,,,,,,,
326,crowds,TotalRuns_6_CrowdSize_20,16,overflow,,10633591,,,,,,,,,,,48358.196815,
327,crowds,TotalRuns_6_CrowdSize_20,31,overflow,,10633591,,,,,,,,,,,,
328,crowds,TotalRuns_6_CrowdSize_20,32,overflow,,10633591,,,,,,,,,,,48836.10213,4.662938
329,crowds,TotalRuns_6_CrowdSize_20,48,overflow,,10633591,,,,,,,,,,,,
330,crowds,TotalRuns_6_CrowdSize_20,63,overflow,,10633591,,,,,,,,,,,,
331,crowds,TotalRuns_6_CrowdSize_20,64,Killed,,10633591,,,,,,,,,,,49216.391846,3.135813
332,crowds,TotalRuns_6_CrowdSize_20,96,Killed,,10633591,,,,,,,,,,,,
333,crowds,TotalRuns_6_CrowdSize_20,127,Killed,,10633591,,,,,,,,,,,,
334,crowds,TotalRuns_6_CrowdSize_20,128,Killed,,10633591,,,,,,,,,,,48342.162985,4.300625
335,crowds,TotalRuns_6_CrowdSize_5,8,numeric,,18817,,,,,,,,,,,104.414141,
336,crowds,TotalRuns_6_CrowdSize_5,15,ok,378.245033,18817,32677,,0.01068977728,3.399528,,,,,,,,
337,crowds,TotalRuns_6_CrowdSize_5,16,ok,366.030419,18817,32677,1931.219357,0.01068977728,3.96534,,,,,,,103.728006,6.23394
338,crowds,TotalRuns_6_CrowdSize_5,31,ok,365.532485,18817,32677,,0.0399934655539865,6.866897,,,,,,,,
339,crowds,TotalRuns_6_CrowdSize_5,32,ok,362.003661,18817,32677,2259.152788,0.041580326880435,7.558121,,,,,,,103.021095,3.29305
340,crowds,TotalRuns_6_CrowdSize_5,48,ok,371.413249,18817,32677,,0.0831741571231173,11.766344,,,,,,,,
341,crowds,TotalRuns_6_CrowdSize_5,63,ok,368.956333,18817,32677,,0.1255566692078994,18.40875,,,,,,,,
342,crowds,TotalRuns_6_CrowdSize_5,64,ok,705.32268,18817,32677,3778.696155,0.1281845081732601,18.386217,,,,,,,102.751579,2.076129
343,crowds,TotalRuns_6_CrowdSize_5,96,ok,712.5249,18817,32677,,0.1837933124423089,25.770061,,,,,,,,
344,crowds,TotalRuns_6_CrowdSize_5,127,ok,435.144444,18817,32677,,0.1969456001821944,34.038874,,,,,,,,
345,crowds,TotalRuns_6_CrowdSize_5,128,Killed,,18817,,,,,,,,,,,102.275438,2.730828
346,egl,N_10_L_2,8,overflow,,66060286,,,,,ok,28030.702843,331,25038,151238.758251,,692466.195996,
347,egl,N_10_L_2,12,,,66060286,,,,,ok,27875.451522,331,25037,148169.439482,,,
348,egl,N_10_L_2,15,overflow,,66060286,,,,,,,,,,,,
349,egl,N_10_L_2,16,overflow,,66060286,,,,,segfault,,,,,,713418.992492,
350,egl,N_10_L_2,24,,,66060286,,,,,ok,28015.667064,331,26954,114681.196213,,,
351,egl,N_10_L_2,31,overflow,,66060286,,,,,,,,,,,,
352,egl,N_10_L_2,32,overflow,,66060286,,,,,segfault,,,,,,754954.31832,
353,egl,N_10_L_2,48,overflow,,66060286,,,,,segfault,,,,,,,
354,egl,N_10_L_2,63,overflow,,66060286,,,,,,,,,,,,
355,egl,N_10_L_2,64,overflow,,66060286,,,,,segfault,,,,,,739749.875937,
356,egl,N_10_L_2,96,overflow,,66060286,,,,,ok,27609.541167,331,25040,250006.762023,,,
357,egl,N_10_L_2,127,overflow,,66060286,,,,,,,,,,,,
358,egl,N_10_L_2,128,overflow,,66060286,,,,,ok,27388.726985,331,25035,425638.005025,,728788.303162,
359,egl,N_10_L_4,8,Killed,,149946366,,,,,ok,13086.646299,250,28619,110569.304977,,1675535.465257,
360,egl,N_10_L_4,12,,,149946366,,,,,ok,13570.298177,250,29091,81988.045725,,,
361,egl,N_10_L_4,15,Killed,,149946366,,,,,,,,,,,,
362,egl,N_10_L_4,16,Killed,,149946366,,,,,segfault,,,,,,1709715.847834,
363,egl,N_10_L_4,24,,,149946366,,,,,segfault,,,,,,,
364,egl,N_10_L_4,31,Killed,,149946366,,,,,,,,,,,,
365,egl,N_10_L_4,32,Killed,,149946366,,,,,segfault,,,,,,1740383.771745,
366,egl,N_10_L_4,48,Killed,,149946366,,,,,segfault,,,,,,,
367,egl,N_10_L_4,63,Killed,,149946366,,,,,,,,,,,,
368,egl,N_10_L_4,64,Killed,,149946366,,,,,ok,13228.097498,250,29167,162964.605348,,1707694.095922,
369,egl,N_10_L_4,96,Killed,,149946366,,,,,ok,13295.476162,250,29289,196669.360453,1649.260711,,
370,egl,N_10_L_4,127,Killed,,149946366,,,,,,,,,,,,
371,egl,N_10_L_4,128,Killed,,149946366,,,,,ok,13196.300726,250,29230,50980.522196,,1729157.48308,
372,egl,N_5_L_2,8,numeric,,33790,,,,,segfault,,,,,,692.876842,
373,egl,N_5_L_2,12,,,33790,,,,,segfault,,,,,,,
374,egl,N_5_L_2,15,numeric,,33790,,,,,,,,,,,,
375,egl,N_5_L_2,16,numeric,,33790,,,,,segfault,,,,,,389.086619,
376,egl,N_5_L_2,24,,,33790,,,,,ok,2248.148206,168,3546,6924.244845,199.135473,,
377,egl,N_5_L_2,31,ok,400.696449,33790,34813,,0.0302734375,6.818223,,,,,,,,
378,egl,N_5_L_2,32,ok,398.336206,33790,34813,4012.609489,0.0302734375,7.453322,ok,2488.847012,168,3892,9298.916512,266.292724,388.621416,5.16347
379,egl,N_5_L_2,48,numeric,,33790,,,,,ok,2271.320575,168,3474,6180.265475,,,
380,egl,N_5_L_2,63,numeric,,33790,,,,,,,,,,,,
381,egl,N_5_L_2,64,numeric,,33790,,,,,ok,2406.371032,168,3997,17303.857383,,405.399987,
382,egl,N_5_L_2,96,numeric,,33790,,,,,ok,2330.563711,168,3526,17184.422291,,,
383,egl,N_5_L_2,127,numeric,,33790,,,,,,,,,,,,
384,egl,N_5_L_2,128,numeric,,33790,,,,,ok,2385.884606,168,3539,20614.231833,,391.066331,
385,egl,N_5_L_4,8,overflow,,74750,,,,,ok,7789.292985,249,14472,28749.078663,,826.302132,
386,egl,N_5_L_4,12,,,74750,,,,,ok,7484.461546,249,10309,37231.183881,,,
387,egl,N_5_L_4,15,overflow,,74750,,,,,,,,,,,,
388,egl,N_5_L_4,16,overflow,,74750,,,,,ok,7574.287887,249,8905,55547.596159,,839.963637,
389,egl,N_5_L_4,24,,,74750,,,,,ok,7733.705709,249,14487,32419.667733,,,
390,egl,N_5_L_4,31,overflow,,74750,,,,,,,,,,,,
391,egl,N_5_L_4,32,overflow,,74750,,,,,ok,7668.017363,249,14058,25636.585578,,832.604644,
392,egl,N_5_L_4,48,overflow,,74750,,,,,ok,7565.330636,249,13242,51417.035479,627.091073,,
393,egl,N_5_L_4,63,overflow,,74750,,,,,,,,,,,,
394,egl,N_5_L_4,64,overflow,,74750,,,,,segfault,,,,,,789.595257,10.178605
395,egl,N_5_L_4,96,overflow,,74750,,,,,segfault,,,,,,,
396,egl,N_5_L_4,127,overflow,,74750,,,,,,,,,,,,
397,egl,N_5_L_4,128,overflow,,74750,,,,,segfault,,,,,,800.791768,
398,egl,N_5_L_6,8,overflow,,115710,,,,,ok,10574.741764,250,11470,30396.550155,,1375.976204,
399,egl,N_5_L_6,12,,,115710,,,,,ok,11518.413946,250,12353,46036.023729,,,
400,egl,N_5_L_6,15,overflow,,115710,,,,,,,,,,,,
401,egl,N_5_L_6,16,overflow,,115710,,,,,ok,10556.549346,250,11351,62296.071424,,1264.243976,
402,egl,N_5_L_6,24,,,115710,,,,,ok,10144.936973,250,12445,36025.515867,,,
403,egl,N_5_L_6,31,overflow,,115710,,,,,,,,,,,,
404,egl,N_5_L_6,32,overflow,,115710,,,,,segfault,,,,,,1261.301777,
405,egl,N_5_L_6,48,overflow,,115710,,,,,ok,10386.089434,250,11500,68922.184721,,,
406,egl,N_5_L_6,63,overflow,,115710,,,,,,,,,,,,
407,egl,N_5_L_6,64,overflow,,115710,,,,,segfault,,,,,,1208.772343,4.352876
408,egl,N_5_L_6,96,overflow,,115710,,,,,ok,10481.885811,250,11524,77162.741357,1412.769492,,
409,egl,N_5_L_6,127,overflow,,115710,,,,,,,,,,,,
410,egl,N_5_L_6,128,overflow,,115710,,,,,ok,10247.925175,250,11567,70386.816623,,1216.828071,
411,egl,N_5_L_8,8,overflow,,156670,,,,,segfault,,,,,,1673.143884,
412,egl,N_5_L_8,12,,,156670,,,,,segfault,,,,,,,
413,egl,N_5_L_8,15,overflow,,156670,,,,,,,,,,,,
414,egl,N_5_L_8,16,overflow,,156670,,,,,ok,21153.542366,330,18436,117883.08703,,1625.996176,
415,egl,N_5_L_8,24,,,156670,,,,,segfault,,,,,,,
416,egl,N_5_L_8,31,overflow,,156670,,,,,,,,,,,,
417,egl,N_5_L_8,32,overflow,,156670,,,,,segfault,,,,,,1636.567377,
418,egl,N_5_L_8,48,overflow,,156670,,,,,segfault,,,,,,,
419,egl,N_5_L_8,63,overflow,,156670,,,,,,,,,,,,
420,egl,N_5_L_8,64,overflow,,156670,,,,,ok,20632.603122,330,20579,85866.968057,,1660.809252,
421,egl,N_5_L_8,96,overflow,,156670,,,,,ok,20974.456211,330,18467,188291.507521,4430.458557,,
422,egl,N_5_L_8,127,overflow,,156670,,,,,,,,,,,,
423,egl,N_5_L_8,128,overflow,,156670,,,,,segfault,,,,,,1624.387158,17.768972
424,herman,11,8,,,2048,,,,,,,,,,,144.293737,0.08063
425,herman,11,16,,,2048,,,,,,,,,,,141.095638,0.08631
426,herman,11,32,,,2048,,,,,,,,,,,140.684529,0.132376
427,herman,11,64,,,2048,,,,,,,,,,,139.757153,0.219174
428,herman,11,128,,,2048,,,,,,,,,,,141.916485,0.441675
429,herman,13,8,,,8192,,,,,,,,,,,1259.334109,0.132211
430,herman,13,16,,,8192,,,,,,,,,,,1379.302255,0.119006
431,herman,13,32,,,8192,,,,,,,,,,,1284.999339,0.141529
432,herman,13,64,,,8192,,,,,,,,,,,1301.678931,0.243451
433,herman,13,128,,,8192,,,,,,,,,,,1270.486142,0.443501
434,herman,15,8,,,32768,,,,,,,,,,,11873.315602,0.337371
435,herman,15,16,,,32768,,,,,,,,,,,12561.858698,0.217175
436,herman,15,32,,,32768,,,,,,,,,,,11886.119123,0.21835
437,herman,15,64,,,32768,,,,,,,,,,,11982.718464,0.288587
438,herman,15,128,,,32768,,,,,,,,,,,11784.335566,0.493452
439,herman,3,8,ok,5.52342,8,28,22.97396,0.9999961853027344,3.079177,ok,2.532108,3,24,0.521786,1.941394,18.101364,0.029647
440,herman,3,12,ok,1.388429,8,28,,0.1249999981373548,2.493363,ok,1.789147,3,24,0.576599,1.163509,,
441,herman,3,15,ok,1.664396,8,28,,0.1249999999708961,3.048233,,,,,,,,
442,herman,3,16,ok,1.366548,8,28,0.05890200000000001,0.9999999999417925,3.596405,ok,1.090521,3,24,0.392775,1.624133,3.189856,0.057604
443,herman,3,24,,,8,,,,,ok,1.119695,3,24,0.408785,1.470525,,
444,herman,3,31,ok,1.503545,8,28,,0.125,6.589029,,,,,,,,
445,herman,3,32,ok,2.158731,8,28,0.894757,1.0,8.052699,ok,1.351409,3,24,0.55548,2.521308,3.444007,0.108298
446,herman,3,48,ok,1.49036,8,28,,0.1249999999999999,10.067954,ok,1.337132,3,24,0.551521,2.78425,,
447,herman,3,63,ok,1.330556,8,28,,0.1249999999999999,13.569655,,,,,,,,
448,herman,3,64,ok,1.593789,8,28,0.09184999999999999,1.0,13.891421,ok,1.279754,3,24,0.659254,4.138644,3.272456,0.225425
449,herman,3,96,ok,2.222533,8,28,,0.125,21.160076,ok,1.319208,3,24,0.665706,5.613335,,
450,herman,3,127,ok,1.412409,8,28,,0.125,26.029018,,,,,,,,
451,herman,3,128,ok,1.70143,8,28,0.35175599999999996,1.0,26.438302,ok,1.407082,3,24,0.83354,8.05022,3.278306,0.432287
452,herman,5,8,ok,4.336424,32,244,7.646189,0.9779586792137708,1.880999,ok,2.290646,5,75,42.83066,21.935644,4.447826,0.03246
453,herman,5,12,ok,3.402549,32,244,,0.0311235995031893,2.401787,ok,1.867534,5,75,42.34461,1.820152,,
454,herman,5,15,ok,3.332628,32,244,,0.0312145599236828,2.93065,,,,,,,,
455,herman,5,16,ok,3.732045,32,244,2.20541,0.999257733405102,3.596276,ok,1.533148,5,75,96.700301,28.453932,3.803025,0.061803
456,herman,5,24,,,32,,,,,ok,1.663823,5,75,98.484591,2.703334,,
457,herman,5,31,ok,3.364819,32,244,,0.0312499598080316,6.365073,,,,,,,,
458,herman,5,32,ok,3.410393,32,244,1.8856730000000002,0.9999991582084872,6.66449,ok,1.48015,5,75,201.576112,30.821006,3.734516,0.109179
459,herman,5,48,ok,3.396868,32,244,,0.0312499999701668,9.779947,ok,1.48611,5,75,205.248854,4.33159,,
460,herman,5,63,ok,3.354599,32,244,,0.0312499999999483,12.925662,,,,,,,,
461,herman,5,64,ok,3.38198,32,244,1.8951190000000002,0.9999999999989172,13.536203,ok,1.503593,5,75,210.920446,33.07361,3.725464,0.227313
462,herman,5,96,ok,3.854414,32,244,,0.03125,19.620852,ok,1.471824,5,75,208.18053,7.593259,,
463,herman,5,127,ok,3.327027,32,244,,0.03125,25.799788,,,,,,,,
464,herman,5,128,ok,3.340683,32,244,1.905548,1.0,27.356615,ok,1.506789,5,75,212.352716,20.265294,3.726451,0.469542
465,herman,7,8,ok,23.248248,128,2188,34.920026,0.8467984500166494,1.982515,ok,3.13729,7,158,7637.704191,634.553525,6.469871,0.036985
466,herman,7,12,ok,20.150855,128,2188,,0.0072933741198123,2.546721,ok,2.168167,7,158,7899.209194,8.121422,,
467,herman,7,15,ok,20.553438,128,2188,,0.0075348444597979,3.087493,,,,,,,,
468,herman,7,16,ok,20.157447,128,2188,17.75777,0.9711507702247664,3.704117,ok,1.836956,7,158,26826.184235,889.283905,5.775857,0.058717
469,herman,7,24,,,128,,,,,ok,2.210678,7,158,21812.645764,9.666144,,
470,herman,7,31,ok,22.948617,128,2188,,0.0078026322929928,6.436125,,,,,,,,
471,herman,7,32,ok,20.299994,128,2188,17.662632,0.998974712211629,7.22745,ok,1.849542,7,158,64919.011103,975.398534,5.805145,0.109894
472,herman,7,48,ok,20.259979,128,2188,,0.0078122153252664,10.217142,ok,2.038795,7,158,75047.030409,13.627972,,
473,herman,7,63,ok,20.3137,128,2188,,0.0078124875364298,12.926995,,,,,,,,
474,herman,7,64,ok,19.964577,128,2188,18.558768,0.9999987049933452,13.754327,ok,2.213091,7,158,82201.787299,779.820518,5.826617,0.213279
475,herman,7,96,ok,20.120929,128,2188,,0.0078124999872212,19.585073,ok,2.160382,7,158,66235.610176,15.866962,,
