name,params,length,output_type,parse_time,states,trans,precomp_time,newmat,prob,sample_time
crowds,TotalRuns_4_CrowdSize_5,32,ok,63.940799,3515,6035,281.221793,4,0.041381294190465476,95.583261
crowds,TotalRuns_4_CrowdSize_5,48,ok,77.830784,3515,6035,-1,-1,0.0717403086240146,9.945471
crowds,TotalRuns_4_CrowdSize_5,64,ok,115.097899,3515,6035,529.905595,5,0.08746643540712593,101.500138
crowds,TotalRuns_4_CrowdSize_5,96,ok,74.718256,3515,6035,-1,-1,0.09535866724960068,19.812383
crowds,TotalRuns_4_CrowdSize_5,128,ok,68.493691,3515,6035,312.646451,6,0.09613786458250603,115.735689
crowds,TotalRuns_5_CrowdSize_10,8,overflow,-1,-1,-1,-1,-1,-1,-1
crowds,TotalRuns_5_CrowdSize_10,12,overflow,-1,-1,-1,-1,-1,-1,-1
crowds,TotalRuns_5_CrowdSize_10,16,overflow,-1,-1,-1,-1,-1,-1,-1
crowds,TotalRuns_5_CrowdSize_10,24,overflow,-1,-1,-1,-1,-1,-1,-1
crowds,TotalRuns_5_CrowdSize_10,32,overflow,-1,-1,-1,-1,-1,-1,-1
crowds,TotalRuns_5_CrowdSize_10,48,overflow,-1,-1,-1,-1,-1,-1,-1
crowds,TotalRuns_5_CrowdSize_10,64,overflow,-1,-1,-1,-1,-1,-1,-1
crowds,TotalRuns_5_CrowdSize_10,96,overflow,-1,-1,-1,-1,-1,-1,-1
crowds,TotalRuns_5_CrowdSize_10,128,overflow,-1,-1,-1,-1,-1,-1,-1
crowds,TotalRuns_5_CrowdSize_15,8,overflow,-1,-1,-1,-1,-1,-1,-1
crowds,TotalRuns_5_CrowdSize_15,12,overflow,-1,-1,-1,-1,-1,-1,-1
crowds,TotalRuns_5_CrowdSize_15,16,overflow,-1,-1,-1,-1,-1,-1,-1
crowds,TotalRuns_5_CrowdSize_15,24,overflow,-1,-1,-1,-1,-1,-1,-1
crowds,TotalRuns_5_CrowdSize_15,32,overflow,-1,-1,-1,-1,-1,-1,-1
crowds,TotalRuns_5_CrowdSize_15,48,overflow,-1,-1,-1,-1,-1,-1,-1
crowds,TotalRuns_5_CrowdSize_15,64,overflow,-1,-1,-1,-1,-1,-1,-1
crowds,TotalRuns_5_CrowdSize_15,96,overflow,-1,-1,-1,-1,-1,-1,-1
crowds,TotalRuns_5_CrowdSize_15,128,overflow,-1,-1,-1,-1,-1,-1,-1
crowds,TotalRuns_5_CrowdSize_20,8,overflow,-1,-1,-1,-1,-1,-1,-1
crowds,TotalRuns_5_CrowdSize_20,12,overflow,-1,-1,-1,-1,-1,-1,-1
crowds,TotalRuns_5_CrowdSize_20,16,overflow,-1,-1,-1,-1,-1,-1,-1
crowds,TotalRuns_5_CrowdSize_20,24,overflow,-1,-1,-1,-1,-1,-1,-1
crowds,TotalRuns_5_CrowdSize_20,32,overflow,-1,-1,-1,-1,-1,-1,-1
crowds,TotalRuns_5_CrowdSize_20,48,overflow,-1,-1,-1,-1,-1,-1,-1
crowds,TotalRuns_5_CrowdSize_20,64,overflow,-1,-1,-1,-1,-1,-1,-1
crowds,TotalRuns_5_CrowdSize_20,96,overflow,-1,-1,-1,-1,-1,-1,-1
crowds,TotalRuns_5_CrowdSize_20,128,overflow,-1,-1,-1,-1,-1,-1,-1
crowds,TotalRuns_5_CrowdSize_5,8,ok,152.616630,8653,14953,2020.737527,2,0.0,-1
